Date,Time,Open,High,Low,Close,Volume
2024.07.30,19:30,18791.63,18805.71,18671.95,18674.81,15280
2024.07.30,20:00,18675.18,18766.56,18662.52,18765.82,16442
2024.07.30,20:30,18766.31,18808.18,18746.19,18795.33,12351
2024.07.30,21:00,18794.96,18856.71,18780.73,18829.06,9982
2024.07.30,21:30,18829.43,18849.25,18791.67,18809.91,12004
2024.07.30,22:00,18810.28,18810.65,18766.12,18792.9,11092
2024.07.30,22:30,18792.53,18870.74,18760.41,18793.93,19159
2024.07.30,23:00,18794.55,18808.69,18584.79,18695.19,8648
2024.07.30,23:30,18696.18,18753.59,18681.95,18716.34,2794
2024.07.31,1:00,18725.15,18851.57,18717.66,18810.85,3704
2024.07.31,1:30,18811.47,18838.75,18811.47,18824.55,1632
2024.07.31,2:00,18825.17,18879.58,18821.09,18872.3,1514
2024.07.31,2:30,18872.67,18918.31,18871.06,18914.61,1376
2024.07.31,3:00,18913.99,18929.84,18870.33,18897.94,1721
2024.07.31,3:30,18898.07,18934.58,18894.47,18931.75,1490
2024.07.31,4:00,18932.49,18943.43,18915.61,18927.02,1364
2024.07.31,4:30,18927.64,18936.22,18912.2,18932.7,1805
2024.07.31,5:00,18932.08,18974.54,18930.6,18969.35,1440
2024.07.31,5:30,18970.22,18975.06,18959.72,18962.99,940
2024.07.31,6:00,18962.37,18968.44,18951.1,18954.32,716
2024.07.31,6:30,18954.2,18995.26,18951.01,18991.18,887
2024.07.31,7:00,18990.44,19002.94,18951.33,18955.34,2078
2024.07.31,7:30,18955.22,18972.35,18951.3,18962.58,1316
2024.07.31,8:00,18962.83,18973.85,18951.94,18969.9,1325
2024.07.31,8:30,18970.52,19081.38,18970.52,19073.38,2498
2024.07.31,9:00,19074,19074.38,19024.75,19055.75,2894
2024.07.31,9:30,19056.13,19080.5,19055,19069.5,1796
2024.07.31,10:00,19070.13,19078.88,19038.13,19061.63,2474
2024.07.31,10:30,19061.75,19094.75,19053.88,19079.38,2204
2024.07.31,11:00,19078.63,19081.88,19036.38,19070.5,2432
2024.07.31,11:30,19071.63,19104.5,19067.75,19072.13,1948
2024.07.31,12:00,19072.75,19077,19055.75,19059.75,1756
2024.07.31,12:30,19059.13,19088,19051.75,19058.25,1731
2024.07.31,13:00,19057.38,19087.75,19054.63,19073.75,1601
2024.07.31,13:30,19073.13,19100.63,19067.88,19099.38,1378
2024.07.31,14:00,19100.38,19100.38,19071.88,19088.38,2026
2024.07.31,14:30,19088.5,19118,19076.5,19109.5,1776
2024.07.31,15:00,19108.75,19159.38,19103.13,19147.38,2028
2024.07.31,15:30,19146.75,19211.75,19134,19205,2549
2024.07.31,16:00,19205.63,19237.88,19201.75,19231.38,2429
2024.07.31,16:30,19230,19269.63,19167.88,19247.33,38211
2024.07.31,17:00,19247.7,19327.07,19228.78,19295.24,26902
2024.07.31,17:30,19295.61,19347.37,19265.58,19305.64,19352
2024.07.31,18:00,19306.14,19345.26,19295.8,19343.92,11762
2024.07.31,18:30,19343.55,19368.76,19303.42,19325.81,11344
2024.07.31,19:00,19325.43,19345.17,19293.59,19304.22,10004
2024.07.31,19:30,19304.59,19317.01,19280.49,19285.18,9181
2024.07.31,20:00,19284.81,19334.07,19275.43,19295.54,8144
2024.07.31,20:30,19295.17,19301.35,19200.46,19284.53,13619
2024.07.31,21:00,19284.4,19337.73,19242.15,19327.33,15055
2024.07.31,21:30,19326.96,19424.04,19298.45,19408.85,22764
2024.07.31,22:00,19408.36,19427.21,19273.71,19293.75,28808
2024.07.31,22:30,19294.12,19410.47,19279.05,19351.28,31498
2024.07.31,23:00,19355.61,19501.55,19346.46,19429.3,6603
2024.07.31,23:30,19430.05,19458.53,19427.82,19438.86,1823
2024.08.01,1:00,19451.27,19501.86,19439.12,19486.54,1537
2024.08.01,1:30,19486.67,19498.61,19462.03,19491.44,1566
2024.08.01,2:00,19491.32,19537.19,19490.71,19534.22,1557
2024.08.01,2:30,19534.35,19543.96,19528.51,19531.86,1193
2024.08.01,3:00,19532.6,19574.18,19526.78,19552.39,1982
2024.08.01,3:30,19551.64,19555.61,19498.3,19503.87,1948
2024.08.01,4:00,19503.26,19523.38,19482.59,19493.52,2301
2024.08.01,4:30,19494.27,19509.98,19477.92,19496.26,1952
2024.08.01,5:00,19497.13,19519.03,19482.17,19513.76,1582
2024.08.01,5:30,19513.27,19533.48,19505.07,19525.92,1462
2024.08.01,6:00,19525.3,19539.79,19519.7,19537.81,1203
2024.08.01,6:30,19538.43,19546.92,19527.08,19542.34,1214
2024.08.01,7:00,19542.96,19546.47,19533.79,19539.43,1087
2024.08.01,7:30,19539.56,19540.66,19517.72,19527.85,1029
2024.08.01,8:00,19528.22,19529.58,19511.13,19524.05,1184
2024.08.01,8:30,19523.93,19550.44,19519.21,19549.57,1137
2024.08.01,9:00,19548.95,19551.31,19462.01,19474.19,2426
2024.08.01,9:30,19474.44,19504.13,19444.77,19453.95,2008
2024.08.01,10:00,19454.57,19520.26,19448.13,19501.6,2659
2024.08.01,10:30,19502.34,19518.54,19464.54,19476.68,2688
2024.08.01,11:00,19476.06,19483.28,19370.83,19407.24,4303
2024.08.01,11:30,19406.62,19422.87,19364.89,19383.79,3026
2024.08.01,12:00,19384.41,19441.94,19376.73,19417.27,2539
2024.08.01,12:30,19417.52,19460.95,19410.71,19448.94,1870
2024.08.01,13:00,19449.32,19464.85,19438.1,19458.36,1773
2024.08.01,13:30,19458.98,19459.97,19418.7,19452.5,1843
2024.08.01,14:00,19451.01,19490.83,19446.52,19487.42,2080
2024.08.01,14:30,19487.66,19490.96,19430.26,19434.41,2112
2024.08.01,15:00,19435.28,19487.13,19427.23,19474.55,2044
2024.08.01,15:30,19475.78,19506.84,19442.7,19457.02,3209
2024.08.01,16:00,19456.4,19465.44,19378.87,19386.58,3418
2024.08.01,16:30,19385.83,19540.56,19365.55,19501.17,39974
2024.08.01,17:00,19499.8,19527.25,19307.73,19308.22,40879
2024.08.01,17:30,19308.72,19333.75,19192.48,19205.02,31236
2024.08.01,18:00,19204.53,19219.14,19114.78,19129.63,29301
2024.08.01,18:30,19129.26,19147.01,19013.11,19028.82,24618
2024.08.01,19:00,19029.19,19102.28,18984.57,19018.55,22391
2024.08.01,19:30,19018.92,19022.03,18942.17,18957.43,20185
2024.08.01,20:00,18957.06,18974.5,18854.02,18880.68,19408
2024.08.01,20:30,18881.18,18888.55,18780.34,18885.95,20898
2024.08.01,21:00,18885.57,18901.06,18762.92,18784.84,21358
2024.08.01,21:30,18784.34,18807.03,18736.66,18759.42,20379
2024.08.01,22:00,18759.79,18846.04,18751.37,18843.27,24720
2024.08.01,22:30,18842.9,18928.52,18817.88,18888.03,32684
2024.08.01,23:00,18888.9,18909.35,18716.13,18754.58,8077
2024.08.01,23:30,18753.96,18837.79,18731.9,18831.72,4363
2024.08.02,1:00,18815.43,18850.55,18746.93,18813.18,3316
2024.08.02,1:30,18814.18,18822.93,18713.68,18737.55,2853
2024.08.02,2:00,18737.43,18815.3,18726.8,18809.43,2558
2024.08.02,2:30,18809.18,18823.18,18779.55,18784.8,1769
2024.08.02,3:00,18784.18,18805.18,18737.68,18761.55,2572
2024.08.02,3:30,18760.68,18792.05,18746.43,18780.3,2041
2024.08.02,4:00,18781.05,18787.55,18740.3,18751.8,1511
2024.08.02,4:30,18752.93,18792.18,18746.3,18768.05,1318
2024.08.02,5:00,18769.68,18772.05,18557.8,18626.05,3280
2024.08.02,5:30,18626.68,18648.8,18588.55,18633.43,2631
2024.08.02,6:00,18633.8,18657.18,18628.8,18644.43,1171
2024.08.02,6:30,18645.05,18674.93,18635.43,18660.3,1099
2024.08.02,7:00,18661.05,18666.3,18640.05,18649.3,772
2024.08.02,7:30,18650.05,18658.43,18616.55,18639.68,1020
2024.08.02,8:00,18639.93,18675.55,18622.3,18659.8,1345
2024.08.02,8:30,18660.05,18665.18,18618.43,18640.43,1465
2024.08.02,9:00,18641.05,18656.8,18578.3,18580.05,2624
2024.08.02,9:30,18580.3,18622.68,18571.68,18577.93,3085
2024.08.02,10:00,18578.68,18600.18,18516.68,18594.3,3881
2024.08.02,10:30,18593.55,18623.43,18568.18,18623.43,3189
2024.08.02,11:00,18622.8,18635.43,18547.43,18601.05,3607
2024.08.02,11:30,18600.43,18613.18,18573.05,18604.05,2345
2024.08.02,12:00,18603.43,18606.43,18531.43,18545.3,2016
2024.08.02,12:30,18544.8,18576.05,18541.43,18557.68,1873
2024.08.02,13:00,18557.43,18605.8,18520.55,18586.68,2388
2024.08.02,13:30,18586.55,18614.68,18541.18,18586.8,2460
2024.08.02,14:00,18588.05,18608.68,18563.8,18576.55,2531
2024.08.02,14:30,18577.18,18601.93,18543.68,18548.68,2284
2024.08.02,15:00,18547.93,18599.18,18546.18,18579.55,2537
2024.08.02,15:30,18578.55,18625.05,18385.3,18459.05,10062
2024.08.02,16:00,18458.05,18543.05,18419.8,18524.55,5846
2024.08.02,16:30,18525.18,18636.13,18417.63,18452.31,55115
2024.08.02,17:00,18452.68,18496.27,18263.14,18367.15,49033
2024.08.02,17:30,18366.29,18427.71,18285.77,18303.82,40160
2024.08.02,18:00,18303.2,18390.18,18283.17,18358.62,33824
2024.08.02,18:30,18359,18507.83,18342.67,18471.75,35755
2024.08.02,19:00,18472.13,18503.78,18399.73,18467.1,32192
2024.08.02,19:30,18467.47,18510.51,18362.56,18385.35,27770
2024.08.02,20:00,18386.1,18435.95,18357.6,18361.35,26125
2024.08.02,20:30,18361.97,18375.87,18323.21,18369.27,18794
2024.08.02,21:00,18369.89,18431.72,18330.33,18429.98,15437
2024.08.02,21:30,18429.85,18464.49,18374.82,18378.67,20435
2024.08.02,22:00,18378.3,18440.65,18366.16,18429.88,18915
2024.08.02,22:30,18429.51,18458.75,18339.75,18439,24309
2024.08.02,23:00,18438.63,18444,18418.25,18430.5,2783
2024.08.02,23:30,18430.38,18431.63,18379.25,18388.75,1457
2024.08.05,1:00,18267.63,18267.75,18147.63,18224.38,2669
2024.08.05,1:30,18226,18264.13,18219.63,18224.75,1609
2024.08.05,2:00,18224.38,18234.63,18151,18170,2093
2024.08.05,2:30,18170.13,18175,18092.5,18142.38,2207
2024.08.05,3:00,18141.5,18150.75,18046.75,18111.25,3301
2024.08.05,3:30,18110.5,18124.25,18045.63,18058.88,2840
2024.08.05,4:00,18058.63,18064.25,17952.5,17997.5,3329
2024.08.05,4:30,17994.88,18031.25,17963.63,18013,2987
2024.08.05,5:00,18013.5,18059.25,17983.63,18026,2374
2024.08.05,5:30,18024.88,18037.63,17969.13,17997.25,2246
2024.08.05,6:00,17997.75,18020.75,17947.75,17953,1577
2024.08.05,6:30,17954.25,17964,17907.13,17911.13,1847
2024.08.05,7:00,17908.88,17927.63,17872.5,17891.88,2114
2024.08.05,7:30,17891.63,17898.5,17772.75,17784.13,2662
2024.08.05,8:00,17785.63,17795.5,17686.25,17734.5,3805
2024.08.05,8:30,17733.38,17733.5,17236.38,17427.38,5801
2024.08.05,9:00,17424.75,17466.75,17344.75,17409.38,4018
2024.08.05,9:30,17409.75,17561.5,17399,17506.25,3662
2024.08.05,10:00,17505.63,17639,17499.38,17609.5,4460
2024.08.05,10:30,17609.75,17750.75,17555.75,17736.13,4716
2024.08.05,11:00,17735.25,17872.63,17678.25,17815.13,5660
2024.08.05,11:30,17813.38,17842.13,17688.88,17712.75,3933
2024.08.05,12:00,17713.38,17771.88,17634.88,17696.5,3568
2024.08.05,12:30,17694.25,17726,17555,17698.88,3828
2024.08.05,13:00,17696.88,17698.88,17565.38,17617.63,3457
2024.08.05,13:30,17617.75,17664,17521,17656.63,3768
2024.08.05,14:00,17657.25,17702.5,17588.88,17604.38,3956
2024.08.05,14:30,17605.25,17638.75,17472,17527.13,5221
2024.08.05,15:00,17526.75,17593.75,17297.5,17358,8028
2024.08.05,15:30,17363.88,17482.13,17247.25,17420,7685
2024.08.05,16:00,17417.38,17582.88,17407.75,17448,7183
2024.08.05,16:30,17445,17839.75,17391.5,17769,41933
2024.08.05,17:00,17769,18000.25,17747.02,17750.47,61308
2024.08.05,17:30,17749.35,17968.01,17741.76,17833.88,54401
2024.08.05,18:00,17833.51,18076.52,17779.8,17991.39,24923
2024.08.05,18:30,17991.76,18072.33,17938.48,17992.11,18655
2024.08.05,19:00,17991.73,18172.29,17951.18,18164.55,13080
2024.08.05,19:30,18165.04,18165.54,17906.56,17927.59,23945
2024.08.05,20:00,17928.21,18032.62,17908.9,17978.67,20882
2024.08.05,20:30,17979.04,18052.91,17948.46,17964.72,18164
2024.08.05,21:00,17965.09,17974.76,17865.99,17923.04,22468
2024.08.05,21:30,17922.3,17948.66,17780.91,17793.95,33006
2024.08.05,22:00,17794.32,17885.23,17794.32,17867.75,29110
2024.08.05,22:30,17867.37,17916.45,17803.02,17905.54,31169
2024.08.05,23:00,17905.17,18051.16,17882.35,17993,8468
2024.08.05,23:30,17992.13,18031.48,17975.13,18027.89,1811
2024.08.06,1:00,18047.7,18145.95,18047.7,18125.02,2690
2024.08.06,1:30,18125.76,18130.72,18053.91,18095.7,1623
2024.08.06,2:00,18095.83,18126.22,18081.72,18099.18,1513
2024.08.06,2:30,18098.81,18172.59,18098.81,18172.35,1897
2024.08.06,3:00,18173.09,18188.36,18115.46,18129.95,3496
2024.08.06,3:30,18129.58,18223.92,18126.31,18220.23,2438
2024.08.06,4:00,18221.72,18320.26,18210.27,18243.95,3236
2024.08.06,4:30,18243.33,18265.41,18195.48,18256.5,3201
2024.08.06,5:00,18255.13,18273.86,18199.33,18232.45,2322
2024.08.06,5:30,18231.08,18238.33,18206.4,18226.76,1406
2024.08.06,6:00,18226.14,18280.97,18225.27,18280.85,1486
2024.08.06,6:30,18280.35,18309.38,18268.22,18278.25,1543
2024.08.06,7:00,18278.37,18289.81,18268.44,18273.91,1269
2024.08.06,7:30,18274.15,18280.48,18206.66,18220.42,2008
2024.08.06,8:00,18219.8,18229.37,18120.86,18220.89,3263
2024.08.06,8:30,18221.02,18262.24,18200.99,18230.19,2757
2024.08.06,9:00,18229.07,18251.62,18174.64,18230.81,3289
2024.08.06,9:30,18230.68,18236.44,18134.71,18160.89,2838
2024.08.06,10:00,18160.15,18195.23,18110.75,18161.75,3683
2024.08.06,10:30,18161.99,18178.36,18108.3,18137.34,2962
2024.08.06,11:00,18136.72,18155.24,18015.83,18071.19,3403
2024.08.06,11:30,18070.94,18106.94,18037.64,18056.28,2324
2024.08.06,12:00,18055.66,18055.66,17942.02,18012.46,3225
2024.08.06,12:30,18010.85,18011.72,17906.69,17977.05,3362
2024.08.06,13:00,17976.43,18022.67,17943.03,18015.93,2777
2024.08.06,13:30,18017.04,18070.73,18016.42,18054.2,3213
2024.08.06,14:00,18054.94,18101.5,18054.94,18098.78,2253
2024.08.06,14:30,18099.27,18137.84,18011.62,18074.62,3548
2024.08.06,15:00,18074.5,18086.91,18019.46,18033.43,4202
2024.08.06,15:30,18031.82,18032.69,17940.96,17970.62,5006
2024.08.06,16:00,17970,18018.8,17952.14,17964.62,4704
2024.08.06,16:30,17959.79,18059.98,17855.06,18027.6,38455
2024.08.06,17:00,18027.11,18114.72,17988.52,18050.81,38697
2024.08.06,17:30,18051.18,18228.63,18017.02,18190.92,35947
2024.08.06,18:00,18191.29,18224.45,18072.74,18074.73,28841
2024.08.06,18:30,18075.1,18237.98,18073.74,18230.17,28321
2024.08.06,19:00,18230.66,18268.02,18205.34,18222.63,19121
2024.08.06,19:30,18223.62,18334.04,18206.54,18314.69,13157
2024.08.06,20:00,18315.06,18337.4,18276.09,18312.19,17109
2024.08.06,20:30,18312.94,18332.64,18268.62,18307.96,13158
2024.08.06,21:00,18307.59,18353.39,18275.06,18345.05,12215
2024.08.06,21:30,18345.43,18371.68,18277.47,18277.47,11646
2024.08.06,22:00,18276.97,18282.82,18155.61,18230.47,29123
2024.08.06,22:30,18230.84,18245.91,18055.36,18063.77,31636
2024.08.06,23:00,18064.27,18164.07,18017.41,18097.42,9135
2024.08.06,23:30,18099.03,18102.17,17962.25,17992.87,3568
2024.08.07,1:00,17942.9,18032.93,17919.18,17998.96,3163
2024.08.07,1:30,17998.34,18002.44,17967.74,17991.33,1385
2024.08.07,2:00,17990.59,18020.14,17958.52,17967.46,1905
2024.08.07,2:30,17966.22,17970.27,17939.99,17949.66,1583
2024.08.07,3:00,17949.04,18057.31,17940.98,18051.88,2545
2024.08.07,3:30,18052.12,18084.87,18033.81,18058.55,2458
2024.08.07,4:00,18058.43,18085.78,18035.05,18079.83,2171
2024.08.07,4:30,18079.58,18206.78,18078.18,18181.04,3840
2024.08.07,5:00,18179.55,18257.44,18143.45,18244.13,2623
2024.08.07,5:30,18243.51,18267.21,18230.71,18241.25,1689
2024.08.07,6:00,18241.87,18304.58,18237.91,18260.72,1965
2024.08.07,6:30,18260.1,18295.24,18248.05,18274.9,1996
2024.08.07,7:00,18276.02,18303.15,18262.17,18286.37,2097
2024.08.07,7:30,18286.25,18326.5,18271.32,18288.83,1952
2024.08.07,8:00,18289.45,18290.81,18251.34,18286.5,1760
2024.08.07,8:30,18286.63,18295.6,18206.15,18220.79,2711
2024.08.07,9:00,18220.17,18237.34,18145.59,18208.9,3087
2024.08.07,9:30,18208.53,18215.22,18193.91,18210.37,1552
2024.08.07,10:00,18209.38,18223.95,18113.03,18141.42,3700
2024.08.07,10:30,18141.3,18209.3,18126.43,18148.52,3890
2024.08.07,11:00,18149.27,18266.51,18133.49,18249.48,3666
2024.08.07,11:30,18248.74,18286.42,18229.9,18286.42,2152
2024.08.07,12:00,18285.55,18322.91,18261.81,18318.79,2664
2024.08.07,12:30,18319.54,18334.2,18274.87,18299.81,2372
2024.08.07,13:00,18299.07,18316.78,18287.98,18305.03,2151
2024.08.07,13:30,18305.4,18339.47,18299.01,18326.84,1869
2024.08.07,14:00,18326.22,18349.72,18322,18327.68,1870
2024.08.07,14:30,18326.44,18332.27,18268.78,18284.65,2694
2024.08.07,15:00,18285.39,18315.93,18274.57,18288.78,2707
2024.08.07,15:30,18289.4,18341.53,18289.4,18322.44,2582
2024.08.07,16:00,18322.19,18349.84,18295.7,18345.01,2605
2024.08.07,16:30,18344.39,18448.36,18331.03,18411.45,46073
2024.08.07,17:00,18411.94,18447.33,18298.44,18324.95,38177
2024.08.07,17:30,18325.57,18436.95,18307.91,18402.54,29053
2024.08.07,18:00,18402.91,18438.26,18328.85,18357.15,23495
2024.08.07,18:30,18356.78,18378.91,18234.87,18292.67,21133
2024.08.07,19:00,18293.05,18296.59,18174.2,18274.57,21525
2024.08.07,19:30,18275.07,18284.19,18152.96,18175.07,18558
2024.08.07,20:00,18174.7,18190.34,18048.01,18091.92,21542
2024.08.07,20:30,18091.43,18138.06,17988.34,18010.71,20272
2024.08.07,21:00,18010.34,18026.37,17908.87,17971.68,22902
2024.08.07,21:30,17971.31,17972.65,17892.79,17922.45,24666
2024.08.07,22:00,17922.07,18037.07,17913.79,17983.67,24454
2024.08.07,22:30,17983.05,18007.14,17845.39,17864.82,27294
2024.08.07,23:00,17865.31,17892.15,17777.94,17800.17,5066
2024.08.07,23:30,17799.55,17823.77,17731.05,17750.41,2446
2024.08.08,1:00,17770.76,17819.19,17757.8,17807.09,2596
2024.08.08,1:30,17806.97,17822.62,17765.45,17791.28,1773
2024.08.08,2:00,17790.78,17798.72,17698.35,17708.64,1946
2024.08.08,2:30,17707.52,17743.17,17642.74,17740.93,3216
2024.08.08,3:00,17740.31,17836.29,17721.86,17792.88,3957
2024.08.08,3:30,17791.39,17825.25,17756.34,17801.86,2626
2024.08.08,4:00,17801.11,17872.32,17789.33,17865.63,2131
2024.08.08,4:30,17866.25,17880.83,17831.23,17873.39,1898
2024.08.08,5:00,17873.14,17935.87,17872.77,17918.98,1885
2024.08.08,5:30,17919.1,17932.37,17901.79,17923.78,1892
2024.08.08,6:00,17924.78,17963.34,17917.15,17951.45,1504
2024.08.08,6:30,17953.07,17972.83,17890.28,17915.48,2149
2024.08.08,7:00,17915.72,17936.58,17868.26,17894.54,2558
2024.08.08,7:30,17896.28,17907.59,17859.73,17884.81,2099
2024.08.08,8:00,17885.43,17916.47,17865.08,17878.62,2077
2024.08.08,8:30,17878.99,17893.63,17823.55,17832.53,2300
2024.08.08,9:00,17831.04,17948.65,17812.58,17937.71,2834
2024.08.08,9:30,17937.96,17946.17,17888.76,17931.97,2238
2024.08.08,10:00,17932.96,17937.8,17818.82,17835.58,3772
2024.08.08,10:30,17835.33,17838.62,17776.47,17811.67,3000
2024.08.08,11:00,17810.92,17855.03,17800.5,17814.85,2708
2024.08.08,11:30,17814.1,17894.32,17809.6,17892.46,2128
2024.08.08,12:00,17892.83,17913.11,17863.5,17871.99,1903
2024.08.08,12:30,17870.25,17893.31,17808.55,17836.67,2289
2024.08.08,13:00,17837.91,17883.41,17816.05,17870.58,1901
2024.08.08,13:30,17870.46,17892.88,17843.08,17867.83,2270
2024.08.08,14:00,17867.21,17902.03,17832.87,17874.97,1936
2024.08.08,14:30,17874.22,17899.75,17860.85,17888.6,1702
2024.08.08,15:00,17889.22,17896.73,17855.18,17878.93,2013
2024.08.08,15:30,17880.76,18097.78,17880.76,18050.29,6858
2024.08.08,16:00,18051.04,18146.15,18044.07,18118.3,4840
2024.08.08,16:30,18119.04,18134.81,17961.92,18104.76,47831
2024.08.08,17:00,18105.26,18283.16,18086.02,18275.96,33198
2024.08.08,17:30,18275.59,18331.36,18249.04,18306.18,21316
2024.08.08,18:00,18306.55,18313.75,18219.32,18277.74,20439
2024.08.08,18:30,18277.37,18315.34,18250.56,18299.49,16634
2024.08.08,19:00,18300.11,18363.62,18293.66,18329.45,12588
2024.08.08,19:30,18329.82,18331.68,18253.64,18298.53,15100
2024.08.08,20:00,18298.9,18387.31,18250.92,18386.18,15184
2024.08.08,20:30,18386.55,18423.86,18378.7,18406.06,9899
2024.08.08,21:00,18405.69,18447.21,18388.45,18404.55,9874
2024.08.08,21:30,18404.93,18428.12,18364.86,18385.66,12402
2024.08.08,22:00,18385.16,18403.76,18329.04,18335.51,15562
2024.08.08,22:30,18337.13,18432.87,18297.67,18413.43,24522
2024.08.08,23:00,18413.8,18485.51,18405.61,18460.82,4360
2024.08.08,23:30,18460.2,18468.6,18447.46,18450.73,1413
2024.08.09,1:00,18448.47,18468.6,18423.6,18457.35,1525
2024.08.09,1:30,18457.6,18465.1,18434.22,18460.72,911
2024.08.09,2:00,18461.72,18516.1,18457.97,18472.35,1692
2024.08.09,2:30,18471.97,18507.72,18469.1,18501.35,1371
2024.08.09,3:00,18500.72,18501.97,18427.72,18427.97,2940
2024.08.09,3:30,18425.1,18439.22,18390.1,18419.97,2425
2024.08.09,4:00,18419.35,18442.22,18411.85,18425.22,2042
2024.08.09,4:30,18426.1,18464.97,18425.47,18443.47,2004
2024.08.09,5:00,18443.72,18470.72,18428.85,18464.72,1603
2024.08.09,5:30,18465.72,18494.72,18463.47,18487.85,1269
2024.08.09,6:00,18486.1,18492.97,18461.47,18463.35,1121
2024.08.09,6:30,18464.47,18471.47,18440.1,18463.85,1367
2024.08.09,7:00,18464.1,18487.47,18457.22,18463.97,1084
2024.08.09,7:30,18463.1,18467.22,18330.22,18355.85,2129
2024.08.09,8:00,18356.72,18397.47,18335.85,18394.35,2380
2024.08.09,8:30,18393.97,18435.97,18387.47,18412.72,1922
2024.08.09,9:00,18413.72,18420.22,18392.1,18411.35,1841
2024.08.09,9:30,18411.97,18456.97,18403.47,18438.6,1594
2024.08.09,10:00,18439.35,18451.6,18392.97,18442.22,3153
2024.08.09,10:30,18442.85,18460.35,18413.22,18446.97,2674
2024.08.09,11:00,18447.97,18496.6,18447.22,18494.1,2460
2024.08.09,11:30,18494.35,18551.1,18489.22,18536.47,2481
2024.08.09,12:00,18536.6,18547.1,18515.85,18522.97,1736
2024.08.09,12:30,18523.1,18526.1,18484.85,18514.85,1920
2024.08.09,13:00,18514.97,18515.97,18448.97,18486.97,2062
2024.08.09,13:30,18487.22,18491.1,18459.85,18470.85,1533
2024.08.09,14:00,18471.47,18497.6,18419.1,18431.85,2245
2024.08.09,14:30,18432.6,18439.1,18389.22,18425.35,2494
2024.08.09,15:00,18426.1,18427.22,18348.22,18355.85,2632
2024.08.09,15:30,18354.72,18355.97,18283.47,18323.72,3630
2024.08.09,16:00,18322.97,18359.47,18304.85,18350.47,3451
2024.08.09,16:30,18351.1,18428.85,18327.13,18335.63,43046
2024.08.09,17:00,18335.25,18467.95,18307.25,18399.95,34631
2024.08.09,17:30,18399.58,18461.87,18341.39,18428.77,27022
2024.08.09,18:00,18428.4,18480.12,18409.92,18411.43,18964
2024.08.09,18:30,18411.93,18450.46,18372.72,18382.08,15262
2024.08.09,19:00,18382.46,18400.94,18358.84,18383.74,11119
2024.08.09,19:30,18383.12,18431.47,18380.52,18430.23,8572
2024.08.09,20:00,18430.6,18554.23,18422.27,18553.36,8787
2024.08.09,20:30,18553.86,18571.79,18488.39,18509.16,10930
2024.08.09,21:00,18509.65,18527.91,18468.79,18489.25,11987
2024.08.09,21:30,18488.88,18513.93,18465.49,18495.79,9683
2024.08.09,22:00,18496.16,18527.69,18468.76,18508.23,10619
2024.08.09,22:30,18508.85,18533.64,18478.02,18509.04,13377
2024.08.09,23:00,18509.42,18521.25,18493.79,18503.88,1776
2024.08.09,23:30,18503.38,18507.5,18489.88,18501,795
2024.08.12,1:00,18486.13,18554.38,18412.38,18455.88,3011
2024.08.12,1:30,18455.75,18505.38,18444.63,18492.5,1588
2024.08.12,2:00,18493.38,18519.88,18492.25,18504.88,1117
2024.08.12,2:30,18503.88,18539.5,18480.75,18524.25,1313
2024.08.12,3:00,18524.5,18527.88,18486.5,18500.5,1709
2024.08.12,3:30,18500.75,18516.25,18493.88,18502.13,1079
2024.08.12,4:00,18500.5,18514.5,18480,18509.25,1254
2024.08.12,4:30,18509.38,18522.63,18491.5,18504.63,1407
2024.08.12,5:00,18506.38,18535.38,18503.88,18533.13,910
2024.08.12,5:30,18533,18563,18530.25,18548.63,893
2024.08.12,6:00,18549.38,18558.75,18539.13,18540.25,858
2024.08.12,6:30,18540.38,18542.63,18509.13,18532.88,1127
2024.08.12,7:00,18532.5,18535.88,18515.25,18534.13,748
2024.08.12,7:30,18534.25,18548.5,18526.25,18544,705
2024.08.12,8:00,18543.63,18554.88,18535.63,18541.75,793
2024.08.12,8:30,18542.5,18547.75,18532.13,18542.25,1001
2024.08.12,9:00,18542.13,18549.63,18517.25,18526.88,1351
2024.08.12,9:30,18526.25,18531.75,18507.75,18523.75,1143
2024.08.12,10:00,18525.13,18549.88,18499.25,18539.38,1968
2024.08.12,10:30,18540.13,18586.25,18525.25,18575.63,1745
2024.08.12,11:00,18575,18584.25,18563,18570.38,1414
2024.08.12,11:30,18570.5,18574.38,18525.63,18529.75,1121
2024.08.12,12:00,18529.13,18553.13,18523.13,18538,1117
2024.08.12,12:30,18538.25,18559.38,18536.5,18547.75,944
2024.08.12,13:00,18548.38,18565.13,18530.38,18562.38,1171
2024.08.12,13:30,18563,18568,18553.38,18558.88,950
2024.08.12,14:00,18560.63,18579.13,18545.63,18568.63,1336
2024.08.12,14:30,18568.88,18569.38,18538,18561.25,1128
2024.08.12,15:00,18561.63,18588,18554.38,18587.75,1304
2024.08.12,15:30,18588.75,18588.75,18547.75,18557.38,1383
2024.08.12,16:00,18556.63,18568.5,18531.63,18538.25,2064
2024.08.12,16:30,18537.63,18571.63,18424.63,18441.38,28937
2024.08.12,17:00,18440.75,18629.7,18432.13,18599.2,20185
2024.08.12,17:30,18599.58,18643.52,18593.38,18629.02,12482
2024.08.12,18:00,18629.52,18665.44,18479.59,18532.02,17657
2024.08.12,18:30,18532.52,18629.64,18493.42,18622.78,17890
2024.08.12,19:00,18622.41,18633.11,18579.13,18598.5,11205
